"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Martin Figueroa","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".215",".252",".467",".204","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004520"
"Korey Lee","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".211",".236",".447",".196","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010034"
"Jeyner Baez","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".221",".261",".482",".210","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828411"
"Miguel Jerez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".211",".262",".473",".206","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917754"
"Gustavo Polanco","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".216",".266",".481",".208","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871442"
"Alexis Olmeda","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".207",".241",".447",".196","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875281"
"Genaro Andrade","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".217",".254",".471",".206","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa544823"
"Gregori Rivero","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".212",".271",".483",".208","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735842"
"Alan Marrero","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".218",".248",".466",".206","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918102"
"Javier Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".214",".248",".461",".202","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736831"
"Jeffry Parra","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".214",".237",".451",".200","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918541"
"Casey Schroeder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".212",".247",".459",".202","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658541"
"Carlos Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".216",".246",".461",".202","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736845"
"Javier Guevara","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".238",".289",".528",".228","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872828"
"Andy Yerzy","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".222",".249",".471",".206","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917939"
"Kekai Rios","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".219",".254",".472",".207","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007282"
"Maxwell Morales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".203",".262",".466",".201","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917279"
"Zack Soria","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".219",".252",".471",".207","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004373"
"Juan Uriarte","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".205",".247",".452",".196","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872569"
"Jaxx Groshans","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".215",".248",".463",".203","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010160"
"Ricardo Rodriguez","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".222",".249",".471",".206","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877334"
"Harrison Wenson","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".137",".200",".234",".434",".192","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738936"
"Heriberto Hernandez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".213",".272",".485",".209","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005630"
"Mario Sanjur","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".208",".226",".434",".192","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735840"
"Eric Gonzalez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".217",".246",".463",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831146"
"Andres Angulo","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".210",".241",".450",".197","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872806"
"Kyle Wilkie","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".218",".240",".458",".201","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010270"
"Will Banfield","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".203",".248",".451",".196","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007973"
"Chris Hoo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".216",".229",".445",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829425"
"Angel Lopez Alvarez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".211",".246",".457",".200","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004167"
"David Garcia","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".221",".255",".476",".207","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003197"
"Rusber Estrada","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".219",".240",".459",".203","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007077"
"Matt Duce","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".211",".238",".449",".197","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006644"
"Owen Spiwak","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".210",".236",".446",".197","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738385"
"Francisco Ventura","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".221",".248",".469",".206","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917360"
"Jonathan Diaz","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".210",".248",".457",".199","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005290"
"Lenin Rodriguez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".210",".230",".441",".195","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871435"
"Jhoandro Alfaro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".207",".242",".449",".196","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877352"
"Caleb Knight","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".213",".240",".454",".200","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008279"
"Onix Vega","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".220",".246",".466",".203","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008007"
"Carter Bins","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".199",".216",".415",".186","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1115884"
"Morgan Lofstrom","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".209",".259",".468",".203","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738557"
"Guillermo Quintana","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".210",".230",".440",".193","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005916"
"Garrett Hope","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".203",".239",".442",".194","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa879514"
"Bryant Quijada","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".235",".269",".504",".220","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004882"
"Nick Thurman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".208",".230",".438",".194","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919821"
"Matt Morgan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".208",".228",".436",".194","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828869"
"Alexander Guerra","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".251",".448",".193","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006899"
"Eduardo Valencia","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".204",".230",".434",".190","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006622"
"Chris Shaw","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".199",".243",".442",".192","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659286"
"Hidekel Gonzalez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".227",".275",".502",".218","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828332"
"Luke Ringhofer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".211",".215",".426",".192","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004288"
"Simeon Lucas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".201",".235",".436",".191","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829142"
"Adalberto Carrillo","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".213",".238",".451",".198","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004967"
"Jonathan Embry","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".199",".208",".407",".182","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169879"
"Ysaac Pena","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".194",".225",".419",".183","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916967"
"Daniel Cope","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".233",".258",".491",".217","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010157"
"Eduardo Navas","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".202",".219",".421",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828438"
"Axel Andueza","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".210",".238",".448",".195","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002712"
"Geoandry Montilla","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".200",".234",".434",".190","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826787"
"Anthony Peroni","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".211",".236",".448",".197","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004612"
"Victor Planchart","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".209",".225",".434",".192","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005555"
"Jerry Seitz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".202",".231",".433",".190","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827965"
"Brett Wright","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".199",".232",".431",".189","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007746"
"Moises Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".199",".233",".432",".189","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872582"
"Isaias Quiroz","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".215",".229",".445",".198","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829275"
"Juan Paulino","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".192",".214",".406",".180","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008190"
"Janigson Villalobos","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".199",".224",".423",".186","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916988"
"Pablo Garcia","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".201",".221",".421",".185","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828309"
"Jose Alvarez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".193",".212",".405",".178","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003377"
"Wilfred Astudillo","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".193",".225",".418",".183","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003236"
"Alan Crowley","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".196",".230",".426",".187","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918573"
"Jonathan Soto","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".206",".229",".434",".191","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003428"
"Jose Tello","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".199",".251",".450",".194","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873350"
"Jose Mujica","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".193",".209",".402",".178","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006525"
"Logan O'Hoppe","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".196",".243",".439",".191","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007519"
"Jordyn Muffley","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".186",".218",".405",".177","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004515"
"Mikell Granberry","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".226",".424",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828487"
"Michael Emodi","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".191",".232",".423",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007318"
"Richard Paz","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".199",".228",".427",".187","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005928"
"Geraldi Diaz","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".208",".229",".436",".192","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002635"
"Elys Escobar","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".199",".220",".419",".185","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827077"
"Marco Hernandez","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".198",".215",".413",".183","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917737"
"Eric Rodriguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".197",".228",".425",".186","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa185525"
"Jhoneiker Betancourt","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".192",".211",".402",".177","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003225"
"Enmanuel Pire","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".198",".219",".417",".183","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005562"
"Jorge Gordon","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".188",".206",".395",".175","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872496"
"Oscar Rangel","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".200",".223",".424",".186","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005593"
"Scott Kapers","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".207",".229",".436",".193","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007013"
"Samuel Inoa","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".195",".228",".423",".185","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917365"
"Darwin Baez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".196",".229",".425",".185","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005614"
"Ronaiker Palma","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".222",".260",".482",".209","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005624"
"Daniel Vellojin","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".205",".227",".432",".191","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005587"
"Carlos Reina","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".191",".205",".396",".175","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917054"
"Endy Rodriguez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".190",".216",".405",".179","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008272"
"Troy Dixon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".194",".223",".416",".183","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004171"
"Kleiber Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".197",".215",".412",".182","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917072"
"Joe Hudson","","3","12","11","2","0","0","0","1","1","1","4","0","0","0","",".190",".256",".304",".560",".244","","51","0.0","0.0","","-0.8","0.2","0.0","","999.0","14412"
"Kevin Torres","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".195",".204",".399",".177","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003261"
"Ronaldo Flores","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".191",".219",".410",".179","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009551"
"Randy Florentino","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".202",".232",".434",".190","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005529"
"Wilkin Grullon","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".193",".214",".407",".179","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006222"
"Jommer Hernandez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".199",".214",".413",".182","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005586"
"Michael Cantu","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".184",".229",".413",".180","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829494"
"Daniel Santos","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".181",".206",".387",".170","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917593"
"Junior Melo","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".199",".234",".433",".188","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003385"
"Nigel Calmes","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".186",".197",".383",".170","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006223"
"Ricardo Toro","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".183",".203",".386",".171","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005904"
"Juan Crisp","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".187",".209",".395",".175","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005592"
"Jorge Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".194",".212",".406",".179","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917117"
"Paul Brands","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".192",".212",".405",".179","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877022"
"Julio Meza","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".183",".203",".386",".170","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003423"
"Andres Melendez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".193",".219",".412",".181","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005523"
"Pedro Garcia","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".189",".213",".402",".176","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005762"
"Kidany Salva","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".188",".210",".399",".176","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918375"
"Rayner Santana","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".188",".213",".402",".177","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008897"
"Nerio Rodriguez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".136",".181",".201",".382",".169","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003325"
"Edilberto Mendoza","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".203",".216",".420",".187","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003240"
"Farlyn Manon","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".195",".224",".419",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005900"
"Jonny Homza","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".194",".203",".397",".177","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004155"
"Cristhian Longa","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".187",".215",".402",".176","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003408"
"Richard Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".191",".207",".398",".177","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828339"
"Oscar Gonzalez","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".195",".218",".412",".181","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005776"
"Eddy Reynoso","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".186",".218",".403",".176","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa878527"
"Omar Rodriguez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".189",".209",".398",".175","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005736"
"Jesus Atencio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".189",".210",".399",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa740126"
"Cameron Knight","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".189",".207",".396",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004131"
"Freuddy Batista","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".139",".173",".205",".379",".166","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002866"
"Omar Medina","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".191",".198",".388",".173","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003310"
"Ramses Malave","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".197",".207",".404",".180","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006428"
"Henderson Perez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".192",".212",".404",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917304"
"Juan Loyo","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".183",".202",".385",".170","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005948"
"Gilberto Vizcarra","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".188",".206",".395",".174","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002865"
"Junior Gonzalez","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".177",".195",".372",".164","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006221"
"Brandon Valenzuela","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".191",".198",".389",".174","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005729"
"Andres Gari","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".189",".210",".399",".176","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006079"
"Cesar Rodriguez","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".189",".216",".404",".178","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005741"
"Gioser Tejeda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".186",".204",".390",".173","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917466"
"Wladimir Chalo","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".183",".204",".387",".170","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002863"
"Chandler Seagle","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".185",".203",".388",".172","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003969"
"Diego Cartaya","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".179",".209",".388",".170","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008742"
"Felix Familia","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".185",".201",".386",".171","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003213"
"Luis Rodriguez","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".183",".206",".389",".171","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005727"
"William Hancock","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".186",".201",".386",".171","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006854"
"Jesus Orecchia","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".184",".200",".384",".170","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005725"
"Jenderson Jardines","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".179",".203",".382",".169","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006077"
